@relation 'WDF-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,16'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute mu2 numeric
@attribute A2 numeric
@attribute sigma4 numeric

@data
12005753,12,5102.04,2,4,2,6,2,820.149955,419.19338,4,3.284156,18,7.846708,1.904762
12005762,53,637.76,2,0,3,3,21,772.820497,261.575777,7,3.905294,19,6.607647,1.470588
12005766,56,1530.61,0,0,3,6,30,1237.915879,432.452563,6,6.904118,19,10.710588,2.12766
12005779,51,255.1,1,0,3,6,21,229.960278,204.727605,6,2.50098,20,3.73281,0.987654
12005788,65,867.35,2,4,3,1,2,80.489289,51.915401,9,1.135913,18,1.070238,1.121495
12005796,50,5459.18,2,4,3,7,4,119.563066,59.694969,6,0.318072,18,1.991566,1.481481
12005831,105,12755.1,4,7,3,6,17,594.067528,500.643451,6,5.175686,19,4.753137,2.702703
12005840,246,12755.1,0,7,3,6,11,350.510543,203.203799,8,2.208235,19,2.901961,1.388889
12005853,56,25510.2,5,0,3,6,3,494.110265,315.528132,5,4.72098,18,3.666863,2.264151
12005866,82,12755.1,2,7,3,6,10,743.534257,399.342107,5,4.899608,18,5.988627,2.105263
12005896,56,2551.02,3,0,2,6,2,1044.624998,411.756966,8,3.121429,19,3.930952,2.352941
12005909,56,25510.2,5,0,3,6,9,215.09619,231.542675,5,1.291071,16,2.035119,3.076923
12005918,48,5102.04,6,0,3,1,3,844.013302,376.136227,5,5.949145,19,5.801923,2
12005931,48,2602.04,12,4,3,1,12,281.680523,291.714812,6,4.232308,19,4.487949,1.5625
12005935,51,11479.59,1,0,3,6,30,194.501428,168.321006,6,2.500256,21,3.014308,1.25
12005948,42,12755.1,3,0,3,1,13,866.06796,349.648574,6,4.226587,19,6.125397,1.428571
12005970,42,637.76,2,0,3,1,1,177.667454,128.701175,8,0.826078,18,2.64,1.428571
12005983,152,1012.76,0,7,3,6,20,248.986668,171.353275,9,1.152157,19,1.698039,1.694915
12006000,51,5102.04,4,0,3,6,1,233.879931,220.830424,6,1.10377,20,1.21455,1.818182
12006009,56,3265.31,7,0,3,1,20,494.173207,253.001734,6,6.737843,18,5.101961,2.926829
12006013,56,1632.65,4,5,3,1,2,467.035253,202.81267,6,2.020196,21,3.024902,1.621622
12006022,51,30612.24,2,0,3,6,1,186.537857,110.79149,6,2.272157,18,4.098824,1.263158
12006052,20,12755.1,1,4,2,6,1,3043.14137,1538.537428,6,16.260588,19,23.054902,2.083333
12006126,101,12755.1,5,7,3,6,19,386.691303,255.972536,5,5.768824,18,3.816078,3.076923
12006143,56,22959.18,4,0,3,6,11,300.15008,154.508973,4,3.605754,20,1.953108,0.882353
12006178,64,1352.04,6,4,2,1,13,217.197015,129.806534,6,2.327778,19,3.116071,1.724138
12006199,36,2372.45,5,4,2,1,1,188.334106,95.304742,5,2.706874,18,2.581504,1.764706
12006208,92,7372.45,4,4,2,6,20,279.361194,198.633198,5,3.379664,18,2.474224,1.791045
12006230,42,714.29,3,4,2,6,15,190.685507,119.695179,7,1.431944,19,1.653373,1.818182
12006247,108,5102.04,6,4,3,1,13,313.452137,232.528461,5,3.046609,17,3.726786,2.592593
12006256,178,6071.43,4,4,2,1,3,228.200859,142.561823,7,1.63631,19,2.279563,1.754386
12006260,186,1530.61,1,4,2,1,13,284.380364,235.656385,7,1.830159,19,2.9,2
12006282,64,2602.04,7,4,3,1,6,569.687581,348.245274,4,3.524735,17,5.221888,2.592593
12006286,5,3061.22,4,4,2,1,4,269.721115,169.337411,5,2.468949,17,4.429518,2.121212
12006299,49,5459.18,2,4,2,1,13,163.958288,96.28896,4,2.112284,18,1.541468,0.909091
12006303,65,1530.61,2,4,2,1,10,470.602319,303.893163,7,2.131656,18,6.188402,2.181818
12006316,192,1887.76,2,4,3,6,15,171.555286,143.077002,6,1.099197,18,2.299531,1.621622
12006338,38,4591.84,1,4,2,1,13,117.134294,76.787871,6,1.185141,18,2.155622,0.649351
12006364,44,4897.96,6,4,3,6,1,199.984041,107.575998,6,1.91746,18,3.360714,1.518987
12006386,33,2551.02,0,4,2,6,13,412.614652,317.545808,6,0.564556,19,1.108406,2.325581
12006399,39,1989.8,3,4,2,6,15,233.877329,145.526085,5,2.524279,17,2.271545,2.745098
12006403,200,2551.02,4,4,2,6,13,148.124763,68.804761,6,2.026397,20,3.287879,1.777778
12006412,55,1887.76,2,4,2,5,5,188.834617,122.61422,6,2.042659,17,4.47004,1.473684
12006416,40,2602.04,5,4,2,6,15,445.050871,292.486834,8,2.12877,17,4.300198,2.545455
12006433,37,2908.16,4,4,3,6,15,379.577799,225.551084,5,2.643849,17,5.134001,2.295082
12006451,64,1530.61,4,4,3,1,13,475.456159,316.205408,6,1.219986,17,3.544589,2.222222
12006477,38,3418.37,3,4,2,1,13,184.247598,147.258973,5,1.294751,16,2.479762,2.711864
12006490,51,1530.61,3,4,2,6,10,184.865897,115.261357,6,0.472421,19,1.254365,1.666667
12006546,18,2346.94,6,4,2,4,17,76.689091,86.244493,6,1.056639,18,0.510965,2.307692
12006568,62,1275.51,5,4,2,1,13,350.889898,231.888189,6,1.89522,18,3.572222,1.276596
12006572,30,2117.35,6,4,2,4,10,273.262111,148.174483,6,1.015747,17,1.841071,3.589744
12006576,58,3035.71,8,4,2,1,10,202.200753,115.323692,5,1.201905,18,1.707143,1.967213
12006581,136,9642.86,4,4,2,1,17,196.964484,134.414686,6,1.151059,18,3.083534,2.105263
12006594,63,2270.41,3,4,2,1,1,249.115273,143.107455,7,2.463655,18,3.596988,1.081081
12006607,176,714.29,8,0,3,6,17,333.30816,224.956969,6,3.197358,17,3.86565,1.917808
12006611,45,0,2,0,2,6,17,95.349553,57.691011,6,0.54644,18,2.166466,1.666667
12006624,75,318.88,1,0,2,2,1,113.793271,102.323609,6,1.111111,18,1.377572,2.307692
12006637,101,1760.2,2,4,2,4,17,394.663379,246.560947,6,2.621789,19,3.093231,1.449275
12006646,16,1913.27,3,4,2,4,2,381.237353,215.396249,5,2.864458,16,4.896787,2.622951
12006650,17,816.33,6,4,2,4,17,340.506044,205.372727,6,1.396951,15,2.86129,4.615385
12006659,225,6377.55,1,4,2,6,1,1357.227725,835.177894,6,9.050855,18,11.891667,2.4
12006672,29,255.1,0,4,2,1,7,467.050228,330.89953,6,3.097024,17,4.341919,2.028986
12006676,81,2602.04,5,7,2,6,17,366.809033,235.796943,6,2.556151,18,4.273016,1.714286
12006680,47,2576.53,3,7,2,6,1,170.367499,137.325149,6,1.364103,18,2.338462,2
12006711,71,4158.16,10,4,2,6,17,548.531727,327.271613,6,4.602745,18,6.166471,1.445783
12006715,96,8928.57,1,0,2,2,10,293.305219,197.412884,6,1.821569,18,3.905294,1.348315
12006737,43,357.14,8,4,2,4,17,1230.206017,745.626115,6,7.402353,18,9.752778,2.068966
12006741,60,7653.06,3,4,2,6,17,317.307978,215.530552,7,2.044715,18,2.713821,2.857143
12006767,116,1530.61,6,7,2,6,17,600.036258,460.792334,7,2.512757,17,4.894033,2.258065
12006789,59,357.14,2,4,2,6,17,492.735956,311.257327,6,2.209675,18,2.999598,2.181818
12006793,68,357.14,5,4,2,3,17,463.851352,286.209992,5,2.368164,15,2.762486,2.4
12006815,19,1530.61,2,4,2,4,15,343.707739,223.550208,8,2.172024,15,3.405249,3.333333
12006854,98,2270.41,5,4,2,1,17,351.348721,247.320992,6,1.742517,18,3.184553,2.181818
12006858,156,3469.39,11,7,2,1,17,803.180738,587.584152,9,4.993496,18,9.379065,1.73913
12006867,9,1275.51,2,4,2,4,5,254.118123,151.927318,6,1.400694,16,2.521285,2.622951
12006871,30,1530.61,3,4,2,1,17,204.971426,98.435456,7,1.188272,18,1.601646,1.237113
12006880,20,3061.22,2,4,2,4,16,171.889776,125.213454,6,0.640254,18,2.127984,1.411765
12006893,82,3571.43,2,0,2,1,17,451.082129,276.813916,7,3.354217,15,4.146422,4.186047
12006897,64,4821.43,2,0,3,1,40,471.413149,295.727269,5,7.320883,17,7.900201,1.707317
12006910,80,2806.12,1,0,2,6,17,105.204976,71.714998,9,0.133198,18,1.073695,2.564103
12006919,24,1913.27,1,0,2,6,1,165.751878,91.07444,8,0.921705,17,1.555039,2.545455
12007010,42,255.1,3,4,2,6,3,440.079313,321.667638,6,3.042308,19,1.347436,0.531915
12007014,72,1071.43,8,4,2,6,11,395.030165,197.132184,6,2.569444,18,4.908077,1.73913
12007023,84,765.31,3,4,2,1,1,132.866126,81.8852,7,1.005285,17,2.174458,1.666667
12007027,47,2806.12,1,4,2,6,11,223.471307,139.144725,6,2.973374,17,2.360705,2.916667
12007031,39,3163.27,6,4,2,1,10,475.123506,301.207557,6,3.759959,17,6.354133,1.935484
12007040,107,2563.78,5,4,2,1,8,341.591657,195.909201,6,2.507229,18,5.719779,1.263158
12007062,185,637.76,1,4,2,2,11,170.595681,130.431967,6,0.462851,18,2.058635,1.967213
12007075,152,12512.76,10,4,2,1,11,106.14921,107.525708,6,1.394177,19,0.974699,2.941176
12007083,38,1530.61,5,4,2,1,11,74.849514,73.619796,5,0.389357,18,0.431325,1.518987
12007101,95,1428.57,8,4,2,1,11,121.807941,95.3019,6,1.729065,18,2.296138,1.445783
12007105,20,0,1,4,0,6,11,233.844949,142.472682,10,0.40752,18,2.242073,1.967213
12007109,63,1887.76,2,0,2,2,9,168.143984,100.925848,6,0.819919,18,1.480227,2.222222
12007118,169,2270.41,6,4,2,1,20,395.424199,271.232697,7,0.941772,18,3.817229,1.428571
12007144,85,1403.06,0,4,2,1,7,190.830967,111.369029,6,1.151899,17,1.575422,1.578947
12007153,46,2551.02,4,4,2,1,16,107.969251,103.355612,6,0.728903,18,1.615612,2.222222
12007157,122,2244.9,3,4,2,6,9,168.491354,95.313796,10,0.999786,16,1.552778,2.622951
12007170,61,2244.9,3,4,2,6,11,218.71639,137.061641,6,1.420253,17,3.05211,1.428571
12007174,32,255.1,1,4,2,6,11,165.544097,60.617907,7,1.1,18,3.808859,1.875
12007179,90,2168.37,1,4,2,1,15,140.876959,104.751982,4,0.908635,17,1.889157,1.842105
12007183,79,994.9,5,4,2,1,5,259.121211,173.993075,6,2.636546,18,3.268072,0.991736
12007187,65,1530.61,1,4,2,1,10,167.916811,106.548333,9,1.014659,18,1.576205,2.307692
12007192,86,2397.96,3,4,2,6,11,188.857411,85.687806,5,2.068776,18,3.863572,1.363636
12007196,35,0,0,4,2,6,11,469.741647,271.500087,5,3.978481,17,6.773945,1.794872
12007200,45,6377.55,1,4,2,2,11,196.965769,141.085493,5,0.414346,18,1.322293,2.790698
12007205,68,1734.69,3,4,2,6,11,247.589299,125.912748,8,2.136585,18,4.419803,2.033898
12007209,106,3316.33,7,4,2,1,11,204.136882,151.299575,6,1.275203,18,2.551771,1.935484
12007213,129,2244.9,7,4,2,6,11,288.257125,156.009335,6,1.419512,17,2.63252,2.222222
12007218,95,2755.1,5,4,2,6,5,144.719705,103.850657,6,1.901807,18,2.066667,0.952381
12007222,45,1530.61,7,4,2,1,6,144.170763,96.546818,6,0.880522,17,2.250335,2.153846
12007231,194,6135.2,7,4,2,1,11,725.760206,459.516866,5,4.353213,18,8.28243,1.518987
12007235,127,1530.61,5,4,2,1,11,221.897613,137.31314,5,1.654819,18,4.630422,1.481481
12007244,157,20408.16,4,7,3,2,11,556.35498,358.42399,6,3.362249,18,6.57249,2.142857
12007248,376,1887.76,2,4,2,1,11,541.311789,305.784237,6,2.836546,18,9.113655,2.033898
12007261,56,510.2,2,4,2,6,7,219.753979,138.870813,6,1.552811,18,2.031827,1.276596
12007270,63,714.29,3,4,2,1,3,147.593235,103.609407,6,1.521285,18,1.40087,1.73913
12007283,62,0,2,4,2,6,11,223.102546,161.101813,6,1.160843,18,1.27741,2.181818
12007296,141,0,1,7,3,2,7,406.071914,223.744254,6,2.351406,18,7.308936,1.818182
12007300,135,3775.51,5,4,2,1,3,259.048581,151.792219,5,1.706627,18,5.958434,1.37931
12007309,67,714.29,6,4,2,6,8,107.889399,74.430158,6,0.44321,18,2.333539,1.538462
12007313,103,1071.43,8,4,0,6,8,322.938716,210.263077,6,3.349398,18,3.626004,2
12007326,92,3188.78,11,4,2,1,11,286.992026,139.068096,6,1.48755,17,4.297456,1.22449
12007348,58,2551.02,4,4,2,1,11,224.515358,174.356772,9,0.621285,18,2.271888,1.875
12007365,195,1530.61,3,4,2,1,12,276.401606,197.16427,6,0.167671,18,1.034337,2.553191
12007378,9,3188.78,1,4,2,1,1,86.616963,99.089622,4,0.799197,19,1.194578,1.369863
12007382,48,2551.02,2,4,2,2,7,112.376997,68.397375,6,0.738584,19,1.374201,2.439024
12007387,34,1887.76,5,4,2,1,21,582.871034,258.055918,6,3.452778,18,2.890675,1.875
12007391,126,714.29,5,7,2,1,2,264.748114,181.496326,6,2.036514,18,1.55404,1.935484
12007400,108,0,5,4,2,1,21,408.111105,253.689859,6,2.871759,17,5.510714,2.372881
12007413,80,12755.1,5,4,3,6,15,210.316576,223.894293,6,1.846275,17,2.331373,1.944444
12007417,57,7908.16,3,4,2,1,9,259.742834,248.580838,5,2.037037,18,1.214198,1.967213
12007426,121,5459.18,8,4,2,6,15,391.976134,376.631041,4,3.980159,18,2.870833,2.033898
12007430,150,4464.29,3,3,2,6,5,313.182607,274.274334,6,1.573677,18,2.926786,2.142857
12007439,53,1530.61,1,4,2,2,14,323.035819,140.383892,5,3.451829,18,4.231098,1.724138
12007443,124,510.2,3,4,2,1,16,418.977445,238.669158,6,1.405285,17,3.428252,2.372881
12007465,15,1275.51,4,4,2,1,1,281.677996,176.293533,6,0.892968,17,3.839241,2.222222
12007478,66,1530.61,1,4,2,1,3,90.476332,65.176423,10,0.262687,16,0.427363,1.212121
12007482,88,1530.61,1,4,2,6,18,158.454729,239.840121,5,0.625203,16,1.369106,1.975309
12007491,183,13265.31,2,4,2,6,15,436.113686,265.767269,6,2.229299,18,2.699206,2.033898
12007495,123,1275.51,2,4,3,6,14,472.31342,282.634103,6,1.974868,17,3.291468,2.1875
12007517,151,19132.65,5,7,2,2,11,711.418632,439.086581,4,5.677778,17,7.166049,2.745098
12007534,109,10841.84,2,4,2,1,3,266.965971,158.232339,7,1.298611,18,1.318254,1.967213
12007543,89,3265.31,5,4,2,1,7,561.491334,453.180289,8,1.637451,17,5.26451,2.372881
12007569,88,6377.55,5,4,2,6,5,713.98996,300.498463,4,6.263922,18,2.833333,1.428571
12007573,122,1913.27,6,4,2,6,7,308.677058,200.410303,6,1.967059,18,3.924314,1.363636
12007582,286,8928.57,4,7,3,2,23,319.197323,190.284402,5,1.817647,16,3.039804,2.909091
12007595,64,3826.53,2,4,2,1,16,460.871356,285.205662,5,3.506684,18,5.108645,2.307692
12007599,167,5102.04,3,4,3,1,20,374.123261,249.926621,5,3.053922,17,4.215882,2.333333
12007612,139,3061.22,4,4,2,1,20,304.449983,272.742667,6,2.139286,16,3.544246,3.72093
12007621,380,31887.76,5,7,3,2,15,811.168935,470.423561,5,10.975198,18,6.173016,2.926829
12007625,66,1530.61,2,4,2,1,20,184.154203,123.895546,8,0.754365,18,2.324405,2.553191
12007634,119,6377.55,6,4,3,2,22,743.255656,717.305924,7,7.90754,18,6.894048,1.558442
12007647,162,7653.06,6,4,3,1,18,569.13425,342.036209,5,5.221429,17,7.02684,2.8
12007664,93,8622.45,4,4,3,1,15,461.281083,303.7152,10,2.38268,17,4.847843,2.258065
12007677,183,4158.16,6,4,2,1,15,547.99466,482.347853,6,2.67963,16,3.836706,1.904762
12007686,199,3622.45,8,7,3,2,10,1015.408965,487.086739,5,6.018675,19,5.307631,1.694915
12007699,21,3520.41,10,4,2,1,16,394.402548,240.85409,6,2.230588,18,4.022745,1.935484
12007703,40,3545.92,3,4,2,1,17,151.943168,108.294756,10,0.59975,16,0.994314,3.72093
12007725,92,714.29,4,4,2,1,17,474.773177,252.575496,7,3.215882,16,3.805686,2.5
12007738,79,10204.08,4,4,3,6,16,210.918682,150.958703,6,2.048291,18,2.407906,1.73913
12007742,27,2551.02,2,4,2,6,7,469.21963,316.510848,6,1.753498,14,2.707819,3.773585
12007751,104,714.29,4,4,2,1,18,437.758768,283.694326,5,2.077183,17,4.616468,2.153846
12007759,34,3163.27,3,4,2,1,5,264.274616,143.253818,10,1.659554,18,2.438095,1.518987
12007820,28,0,0,4,2,4,7,584.607716,346.64418,6,2.806667,20,2.289804,3.636364
12007842,108,3826.53,2,4,2,1,12,335.462062,212.164101,5,4.351423,19,3.393659,2.083333
12007846,30,5102.04,3,4,2,1,20,262.321829,160.427416,6,3.271545,18,3.605081,2.068966
12007868,35,25510.2,2,7,3,2,18,373.325139,270.855695,7,2.001004,18,3.268273,2.5
12007876,64,10204.08,4,7,3,2,15,411.58666,219.277205,6,3.059839,20,2.778715,2.051282
12007885,48,8928.57,4,7,3,2,17,478.675295,204.752146,6,5.056225,19,6.800803,1.724138
12007889,54,38265.31,2,7,3,2,17,332.144596,176.205886,6,1.71245,20,3.526506,1.95122
12007902,59,12755.1,2,7,3,6,12,629.669401,281.663203,6,9.337751,19,5.507631,2.12766
12007907,58,38265.31,4,5,3,2,10,637.584584,333.121457,7,9.512851,19,5.565261,2.380952
12007911,65,6377.55,2,7,3,2,7,388.677841,212.365082,6,4.043976,19,4.985141,1.960784
12007920,48,3826.53,4,7,3,2,12,822.972902,522.280177,7,6.044375,18,8.846667,2.926829
12007933,53,2551.02,2,7,3,2,3,555.129595,215.382818,6,6.858233,19,7.186747,1.724138
12007946,96,26785.71,1,7,3,2,14,273.94629,149.583073,5,2.98755,19,4.197189,1.587302
12007950,81,637.76,4,7,3,2,24,527.703373,256.48346,9,4.617606,20,3.521596,2.051282
12007963,98,11479.59,0,7,3,2,17,289.623026,160.125612,6,2.384137,18,4.179518,2.181818
12007972,78,10204.08,2,7,3,2,5,481.589036,254.677989,5,3.045984,19,4.957831,1.923077
12007976,55,12755.1,1,7,3,2,9,155.017124,112.117539,6,2.701807,20,2.204418,2.051282
12008011,42,9540.82,6,7,3,1,17,542.710108,380.36234,6,7.569277,18,4.925703,2.264151
12008015,48,13112.24,4,7,3,2,6,191.867916,193.315402,6,1.285743,19,2.297992,1.587302
12008019,66,12755.1,5,4,3,2,13,455.866133,334.772461,9,3.248594,18,4.872691,2.926829
12008024,55,11479.59,4,7,3,2,17,430.236211,188.780949,6,4.090562,19,5.890964,2.040816
12008028,56,10204.08,2,7,3,2,17,553.727426,306.385281,6,5.296988,22,2.515261,1.37931
12008032,56,12755.1,3,7,3,2,5,205.468454,143.988252,5,1.587952,21,1.075703,1.538462
12008037,50,10204.08,4,7,3,6,2,667.71262,255.602537,8,4.938956,20,8.181325,1.73913
12008041,55,21683.67,3,7,3,2,6,688.480626,334.724633,5,0.366667,19,8.676305,2.564103
12008050,72,9693.88,3,7,3,2,1,816.644428,308.694456,6,4.98494,18,6.329719,3.428571
12008067,99,25510.2,5,7,3,2,15,198.989355,141.620158,4,2.601807,19,2.125904,1.694915
12008071,56,15306.12,2,7,3,2,13,756.878568,245.285177,7,8.378916,21,5.364257,1.463415
12008076,78,25510.2,3,7,3,2,8,386.271006,371.701708,5,2.662048,18,4.031928,1.818182
12008080,78,12755.1,1,7,3,2,17,311.155754,406.440618,6,3.204418,14,1.771606,2.051282
12008089,51,12755.1,3,7,3,2,10,1179.928622,496.578838,6,7.974498,20,7.653614,2.051282
12008119,48,11479.59,3,7,3,6,16,292.360476,220.742349,5,0.959839,19,2.254618,1.923077
12008128,70,19132.65,5,7,3,2,12,696.180992,419.468281,5,9.814659,18,6.418876,1.791045
12008136,48,11275.51,5,7,3,2,18,440.714498,259.025528,10,2.855221,18,3.067871,2.727273
12008141,53,5739.8,4,7,3,6,5,322.794074,149.956172,6,3.20241,18,4.660241,2.666667
12008145,72,5102.04,3,7,3,6,15,693.189845,349.215606,6,7.408233,20,5.269478,2.222222
12008162,56,2551.02,1,7,3,6,6,336.542579,180.114469,5,4.309638,17,0.812048,2.564103
12008171,77,2551.02,2,7,3,2,1,132.720094,55.477274,8,0.88755,19,2.179116,1.818182
12008175,42,17857.14,4,7,3,2,10,180.275278,132.904716,6,2.575904,18,1.299197,3.076923
12008180,49,11096.94,2,7,3,2,15,208.819038,132.752318,6,1.717068,18,2.734337,2.033898
12008197,60,15306.12,3,7,3,2,2,562.670285,254.73334,6,7.501406,19,6.805422,2.564103
12008201,44,19132.65,4,7,3,2,18,354.053927,239.005031,7,3.112048,16,3.758616,3.333333
12008219,192,16581.63,4,7,3,2,17,667.763994,281.501763,6,4.215663,18,6.557229,2.727273
12008232,144,6377.55,0,5,3,2,18,334.534168,166.208819,4,1.976707,18,2.89739,2.5
12008236,75,11479.59,5,7,3,2,17,425.351139,213.153196,6,2.208233,20,4.686948,2.285714
12008240,65,11479.59,3,7,3,2,18,541.044334,249.351734,6,3.601807,19,5.732329,2.325581
12008245,59,1530.61,0,4,3,6,30,710.925609,390.107973,10,2.96565,19,5.005285,1.639344
12008258,83,4540.82,5,4,3,6,40,1310.305434,576.488026,9,8.116667,17,7.247154,1.851852
12008262,59,1275.51,5,4,3,7,48,739.035337,345.636658,9,2.548984,18,6.062114,2.857143
12008266,86,7653.06,7,4,3,6,43,1481.922373,621.708762,5,10.884424,19,12.692147,2.564103
12008288,63,15306.12,5,4,3,6,29,807.786676,428.971352,5,9.426587,18,6.633175,2.727273
12008301,59,10714.29,4,0,3,6,30,358.486451,224.471243,6,3.207738,20,4.412302,1.038961
12008310,169,21683.67,5,7,3,2,35,745.720374,392.697403,6,6.581504,20,10.642073,1.19403
12008314,59,5446.43,4,4,3,6,49,481.818097,309.60069,8,2.295713,19,3.380447,2.564103
12008318,82,1530.61,5,4,3,2,20,883.524404,440.791947,6,11.793699,19,9.492805,1.818182
12008327,83,7653.06,2,7,3,2,26,313.345831,202.411581,8,3.837644,18,3.196706,2.666667
12008336,59,2244.9,6,4,3,6,40,332.765325,284.646341,6,2.50061,18,1.644512,2.790698
12008344,59,12755.1,5,4,3,6,40,490.679125,240.557821,5,2.535772,19,4.896138,3.333333
12008349,55,1530.61,3,0,3,1,25,604.65763,344.743266,6,3.874008,18,4.650794,3.75
12008353,57,8928.57,1,0,3,1,40,288.809884,196.519601,7,0.543849,17,1.705754,3.076923
12008357,182,9577.81,6,4,3,1,10,1071.361239,445.70207,6,5.55496,19,7.340476,2.564103
12008362,96,1530.61,6,7,3,6,30,852.961968,306.814061,8,7.858049,19,11.235772,2.040816
12008366,96,14285.71,2,4,3,6,21,516.462526,398.263416,5,5.051626,18,6.141707,1.643836
12008379,46,2295.92,4,4,3,6,47,600.76244,366.378411,7,2.147024,18,4.633571,2.44898
12008392,59,3188.78,5,5,3,0,25,479.594169,282.030436,8,3.458452,18,5.260794,2.5
12008396,59,1785.71,1,4,3,6,4,405.520456,199.3964,10,4.15873,18,3.19254,2.790698
12008401,72,1913.27,5,0,3,6,30,1513.441608,1323.764006,7,6.745635,18,16.158333,2.105263
12008409,59,5178.57,4,0,3,6,30,780.431557,728.629064,4,4.675397,18,5.684722,1.587302
12008427,59,17857.14,2,0,3,6,20,289.554231,174.592512,7,2.261111,21,3.880952,1.333333
12008440,58,3061.22,3,4,3,6,40,619.177023,315.035644,8,4.594494,18,5.208618,3.076923
12008448,61,714.29,4,4,3,2,30,620.994791,381.341253,6,7.202439,20,3.981504,1.568627
12008453,59,0,1,4,3,6,40,497.750665,354.674652,9,2.447561,19,5.633537,3.030303
12008461,59,18954.08,11,4,3,2,25,775.205382,396.027602,7,3.840244,19,6.226219,2.941176
12008466,56,1530.61,0,0,3,6,26,820.351593,492.989952,7,2.91749,20,6.321605,1.428571
12008474,45,14030.61,9,0,3,6,26,738.859719,504.112921,8,3.349206,18,4.426389,2.857143
12008479,49,9285.71,3,7,3,6,45,1008.84243,449.846948,9,9.182918,18,11.108135,2.926829
12008505,104,6377.55,3,7,3,6,25,414.581761,233.51037,9,4.699205,20,3.584571,2.285714
12008531,59,2244.9,8,4,3,6,26,799.008499,419.852558,6,4.032341,21,7.612302,1.034483
12008570,58,1913.27,3,0,3,7,30,385.004775,232.326281,6,0.556426,18,2.145221,2.44898
12008583,61,1530.61,1,4,3,6,27,265.682409,161.538736,9,2.179419,17,1.706151,2.45614
12008600,76,7653.06,4,4,3,2,30,895.182667,371.770967,6,12.458532,18,10.337222,1.846154
12008609,101,13112.24,4,7,3,6,30,1653.184468,686.195313,6,11.851984,21,10.902381,1.538462
12008626,145,4846.94,9,4,2,1,20,125.439299,139.984798,6,1.51715,19,1.559662,1.408451
12008635,124,1071.43,5,4,2,1,20,1083.410239,367.378099,7,9.523077,20,9.827279,1.568627
12008639,105,5102.04,2,4,2,1,20,181.466222,130.219081,5,0.412607,16,0.47265,0.645161
12008643,238,9668.37,5,4,2,1,20,329.019672,229.982288,4,1.964316,18,3.146225,1.690141
12008648,126,4183.67,4,4,2,1,20,191.509203,136.348359,10,1.663986,18,2.606282,2.307692
12008661,95,2295.92,3,4,2,6,20,283.522174,188.627245,3,1.512222,19,4.217889,1.639344
12008669,60,1887.76,1,4,2,6,20,198.16319,132.709543,6,1.089556,18,0.806844,2.608696
12008674,150,1428.57,7,4,2,1,20,171.863266,122.143652,6,1.136287,19,2.845886,1.492537
12008678,23,1887.76,2,4,2,5,20,348.091321,165.640827,8,4.035865,18,5.924177,2.033898
12008691,85,1887.76,2,4,2,6,20,430.867572,217.988259,6,3.445085,18,3.554444,1.875
12008700,124,1530.61,1,4,2,1,20,161.073843,107.301669,10,0.904507,18,1.780342,1.875
12008708,36,3826.53,5,4,2,1,20,361.023403,254.507738,6,2.315598,18,2.161453,2.44898
12008713,98,2602.04,8,4,2,1,20,343.418592,213.463917,6,2.851477,18,3.914304,2.553191
12008734,128,3061.22,1,4,2,6,20,205.430161,150.800501,8,1.404915,16,2.516667,1.290323
12008743,154,3061.22,1,4,2,1,20,295.973294,190.272643,8,1.003376,16,2.150211,2.285714
12008756,172,4183.67,4,4,2,1,1,562.152478,286.453607,5,4.538248,19,6.159188,1.923077
12008778,60,7142.86,10,4,2,1,13,170.671343,134.040917,6,1.938397,18,2.76443,2.44898
12008804,92,1887.76,4,4,2,6,20,378.696672,229.682214,9,2.299567,17,2.309976,3.181818
12008825,154,2806.12,1,4,2,6,20,112.954689,100.801514,7,0.914979,19,1.288186,1.515152
12008830,294,21683.67,1,7,3,2,20,1234.076857,732.938889,8,8.311325,18,9.401111,2.307692
12008843,49,1530.61,2,4,2,1,20,188.227757,155.066122,9,0.735307,17,2.049342,2.295082
12008847,97,0,4,4,2,1,19,179.486475,163.800271,8,0.499342,18,1.301667,3.076923
12008856,32,2908.16,3,4,2,6,2,197.306484,83.206301,8,1.577193,18,2.215351,2.727273
12008860,30,3826.53,1,4,2,6,20,807.035726,372.277777,7,3.796368,19,5.183974,2.439024
12008886,29,1530.61,1,4,2,5,18,116.825826,68.286103,6,0.611966,17,1.898504,1.647059
12008908,155,5102.04,5,4,2,1,19,150.249254,140.243133,8,0.938889,19,1.424206,1.666667
12008921,60,5459.18,5,4,2,1,20,154.134212,146.754426,9,1.068571,18,2.740619,3
12008938,100,8750,9,4,2,1,20,435.539656,268.938596,10,4.036305,17,7.292638,2.372881
12008947,74,2244.9,4,4,2,6,20,242.640503,124.063326,6,1.742325,18,2.377632,3.076923
12008951,199,1530.61,2,4,2,1,20,124.853984,127.498642,6,1.103205,18,1.126026,2.5
12008973,154,510.2,2,4,2,1,20,187.050724,116.802596,10,0.611383,18,1.173846,3.076923
